,tweet_id,tweet_time,tweet_text,tweet_url,tweet_entities
54,1254277663017054210,2020-04-26 05:14:32,"Kochi: 164 Swiss nationals, who were stranded in Kerala due to COVID19 lockdown, airlifted from Cochin International Airport by Swiss Air yesterday. The flight took off from Cochin International Airport yesterday at 11.10 pm to Zurich. https://t.co/T0kKlPPwlM",https://t.co/T0kKlPPwlM,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254277479411273729, 'id_str': '1254277479411273729', 'indices': [236, 259], 'media_url': 'http://pbs.twimg.com/media/EWgWuNoU0AEyFyU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgWuNoU0AEyFyU.jpg', 'url': 'https://t.co/T0kKlPPwlM', 'display_url': 'pic.twitter.com/T0kKlPPwlM', 'expanded_url': 'https://twitter.com/ANI/status/1254277663017054210/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
55,1254272846110486528,2020-04-26 04:55:24,"RT @ANINewsUP: Heavy rains, hailstorm lash Thakurdwara in Moradabad district https://t.co/RR41Ojn2EK",https://t.co/RR41Ojn2EK,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ANINewsUP', 'name': 'ANI UP', 'id': 706709499856334848, 'id_str': '706709499856334848', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1254272676144668672, 'id_str': '1254272676144668672', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/EWgSWoEU4AAsTva.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgSWoEU4AAsTva.jpg', 'url': 'https://t.co/RR41Ojn2EK', 'display_url': 'pic.twitter.com/RR41Ojn2EK', 'expanded_url': 'https://twitter.com/ANINewsUP/status/1254272765764370432/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}}, 'source_status_id': 1254272765764370432, 'source_status_id_str': '1254272765764370432', 'source_user_id': 706709499856334848, 'source_user_id_str': '706709499856334848'}]}"
56,1254272021329920000,2020-04-26 04:52:07,RT @ANINewsUP: Lucknow: Uttar Pradesh Chief Minister Yogi Adityanath holds a meeting with chairpersons of 11 committees of the State to com…,com…,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ANINewsUP', 'name': 'ANI UP', 'id': 706709499856334848, 'id_str': '706709499856334848', 'indices': [3, 13]}], 'urls': []}"
57,1254271186302885889,2020-04-26 04:48:48,"Ahmedabad: Locals shops in Bhimjipura resume operation; all shops except those located in malls, shopping complexes and containment zones, are allowed to open from today. #Gujarat https://t.co/4tVXzAOkUX",https://t.co/4tVXzAOkUX,"{'hashtags': [{'text': 'Gujarat', 'indices': [171, 179]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254269422602039296, 'id_str': '1254269422602039296', 'indices': [180, 203], 'media_url': 'http://pbs.twimg.com/media/EWgPZPrUMAAysW-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgPZPrUMAAysW-.jpg', 'url': 'https://t.co/4tVXzAOkUX', 'display_url': 'pic.twitter.com/4tVXzAOkUX', 'expanded_url': 'https://twitter.com/ANI/status/1254271186302885889/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
58,1254270160677945344,2020-04-26 04:44:44,"Tamil Nadu: Streets in Periyar area in Madurai wear a deserted look following the announcement of complete lockdown in the city, by Chief Minister Edappadi Palaniswami, from April 26 to April 29, between 6 AM &amp; 9 PM.  #COVID19 https://t.co/e9aVfvKEo4",https://t.co/e9aVfvKEo4,"{'hashtags': [{'text': 'COVID19', 'indices': [222, 230]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254268132283146240, 'id_str': '1254268132283146240', 'indices': [231, 254], 'media_url': 'http://pbs.twimg.com/media/EWgOOI3UYAA3WJH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgOOI3UYAA3WJH.jpg', 'url': 'https://t.co/e9aVfvKEo4', 'display_url': 'pic.twitter.com/e9aVfvKEo4', 'expanded_url': 'https://twitter.com/ANI/status/1254270160677945344/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}"
59,1254267420233129985,2020-04-26 04:33:50,"Delhi: Food being distributed to the needy in Laxmi Nagar area, amid lockdown due to #COVID19; social distancing norms being followed https://t.co/Beh0VCHypQ",https://t.co/Beh0VCHypQ,"{'hashtags': [{'text': 'COVID19', 'indices': [85, 93]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254266459372412928, 'id_str': '1254266459372412928', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/EWgMswyUYAAq7_K.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgMswyUYAAq7_K.jpg', 'url': 'https://t.co/Beh0VCHypQ', 'display_url': 'pic.twitter.com/Beh0VCHypQ', 'expanded_url': 'https://twitter.com/ANI/status/1254267420233129985/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
60,1254265413472526336,2020-04-26 04:25:52,"13 COVID-19 patients have recovered in Jharkhand till now- 6 from Ranchi, 4 from Bokaro, 2 from Hazaribagh and 1 from Simdega. Recovery ratio in this week was 18%: Jharkhand Health Department",Department,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
61,1254265195054149633,2020-04-26 04:25:00,"Federation of Resident Doctors’ Association writes to Union Health Minister over accommodation facilities for resident doctors advised for home quarantine. The letter states, ""It will be an important precautionary measure to control the spread of the virus."" #COVID19 https://t.co/oeLsaiFfrM",https://t.co/oeLsaiFfrM,"{'hashtags': [{'text': 'COVID19', 'indices': [259, 267]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254263751424872448, 'id_str': '1254263751424872448', 'indices': [268, 291], 'media_url': 'http://pbs.twimg.com/media/EWgKPI5UEAAXNfF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgKPI5UEAAXNfF.jpg', 'url': 'https://t.co/oeLsaiFfrM', 'display_url': 'pic.twitter.com/oeLsaiFfrM', 'expanded_url': 'https://twitter.com/ANI/status/1254265195054149633/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 785, 'h': 1009, 'resize': 'fit'}, 'small': {'w': 529, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 785, 'h': 1009, 'resize': 'fit'}}}]}"
62,1254262722838974464,2020-04-26 04:15:10,"RT @ani_digital: India's COVID-19 count reaches 26,496, deaths at 824

Read @ANI Story | https://t.co/f1wL74BXVF https://t.co/saGY7kkfhU",https://t.co/saGY7kkfhU,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ani_digital', 'name': 'ANI Digital', 'id': 817976607398731776, 'id_str': '817976607398731776', 'indices': [3, 15]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [76, 80]}], 'urls': [{'url': 'https://t.co/f1wL74BXVF', 'expanded_url': 'https://www.aninews.in/news/national/general-news/indias-covid-19-count-reaches-26496-deaths-at-82420200426091830/', 'display_url': 'aninews.in/news/national/…', 'indices': [89, 112]}], 'media': [{'id': 1254257310345490435, 'id_str': '1254257310345490435', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/EWgEYOAUcAMtIeH.png', 'media_url_https': 'https://pbs.twimg.com/media/EWgEYOAUcAMtIeH.png', 'url': 'https://t.co/saGY7kkfhU', 'display_url': 'pic.twitter.com/saGY7kkfhU', 'expanded_url': 'https://twitter.com/ani_digital/status/1254257456517009408/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 600, 'h': 450, 'resize': 'fit'}, 'large': {'w': 600, 'h': 450, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 450, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 1254257456517009408, 'source_status_id_str': '1254257456517009408', 'source_user_id': 817976607398731776, 'source_user_id_str': '817976607398731776'}]}"
63,1254256358636978178,2020-04-26 03:49:53,"58 new #COVID19 positive cases reported in Rajasthan today so far- 11 in Ajmer, 1 each in Hanumagarh and Jhalawar,15 in Jodhpur, 7 in Jaipur, 3 in Kota and 20 in Nagaur. The total number of positive cases in the state stands at 2141: Rajasthan Health Department https://t.co/YQWN2Bxvzw",https://t.co/YQWN2Bxvzw,"{'hashtags': [{'text': 'COVID19', 'indices': [7, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254255759010889728, 'id_str': '1254255759010889728', 'indices': [262, 285], 'media_url': 'http://pbs.twimg.com/media/EWgC961VAAAj8gW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgC961VAAAj8gW.jpg', 'url': 'https://t.co/YQWN2Bxvzw', 'display_url': 'pic.twitter.com/YQWN2Bxvzw', 'expanded_url': 'https://twitter.com/ANI/status/1254256358636978178/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 555, 'h': 682, 'resize': 'fit'}, 'large': {'w': 555, 'h': 682, 'resize': 'fit'}, 'small': {'w': 553, 'h': 680, 'resize': 'fit'}}}]}"
64,1254255994349277184,2020-04-26 03:48:26,#Bihar's Patna receives light rain showers https://t.co/bVy4gwZ0O3,https://t.co/bVy4gwZ0O3,"{'hashtags': [{'text': 'Bihar', 'indices': [0, 6]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254255803936043008, 'id_str': '1254255803936043008', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/EWgDAiMUcAA4qNq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgDAiMUcAA4qNq.jpg', 'url': 'https://t.co/bVy4gwZ0O3', 'display_url': 'pic.twitter.com/bVy4gwZ0O3', 'expanded_url': 'https://twitter.com/ANI/status/1254255994349277184/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
65,1254255494652452871,2020-04-26 03:46:27,There has been a spike of 1990 new COVID19 positive cases &amp; 49 deaths in the last 24 hours: Ministry of Health and Family Welfare https://t.co/8N2QhXDY96,https://t.co/8N2QhXDY96,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8N2QhXDY96', 'expanded_url': 'https://twitter.com/ANI/status/1254254608320540672', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [134, 157]}]}"
66,1254254799232491520,2020-04-26 03:43:41,"Tamil Nadu: People buy vegetables at the Koyambedu Wholesale Market in Chennai today amid complete lockdown in the city, announced by Chief Minister Edappadi Palaniswami, from April 26 to April 29, between 6 AM &amp; 9 PM.  #CoronaLockdown https://t.co/dz67s5LRk3",https://t.co/dz67s5LRk3,"{'hashtags': [{'text': 'CoronaLockdown', 'indices': [224, 239]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254245123958820869, 'id_str': '1254245123958820869', 'indices': [240, 263], 'media_url': 'http://pbs.twimg.com/media/EWf5S4LU0AU1fvQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf5S4LU0AU1fvQ.jpg', 'url': 'https://t.co/dz67s5LRk3', 'display_url': 'pic.twitter.com/dz67s5LRk3', 'expanded_url': 'https://twitter.com/ANI/status/1254254799232491520/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]}"
67,1254254608320540672,2020-04-26 03:42:56,"India's total number of #Coronavirus positive cases rises to 26,496 (including 19868 active cases, 5804 cured/discharged/migrated and 824 deaths): Ministry of Health and Family Welfare https://t.co/3BGd8scEi1",https://t.co/3BGd8scEi1,"{'hashtags': [{'text': 'Coronavirus', 'indices': [24, 36]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254254109114249216, 'id_str': '1254254109114249216', 'indices': [185, 208], 'media_url': 'http://pbs.twimg.com/media/EWgBd4fUMAASVQN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgBd4fUMAASVQN.jpg', 'url': 'https://t.co/3BGd8scEi1', 'display_url': 'pic.twitter.com/3BGd8scEi1', 'expanded_url': 'https://twitter.com/ANI/status/1254254608320540672/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 907, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 907, 'h': 510, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}}]}"
68,1254253453506949120,2020-04-26 03:38:20,"#WATCH Whatever budget has been given to us, we must spend it pragmatically avoiding any wasteful expenditure. We don’t see any major drop in our operational preparedness...We're capable of undertaking any operational task assigned to us: CDS Staff General Bipin Rawat https://t.co/2nTWUX1ZPC",https://t.co/2nTWUX1ZPC,"{'hashtags': [{'text': 'WATCH', 'indices': [0, 6]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254252841012617217, 'id_str': '1254252841012617217', 'indices': [269, 292], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1254252841012617217/img/iHkBE30R2OnQpGv9.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1254252841012617217/img/iHkBE30R2OnQpGv9.jpg', 'url': 'https://t.co/2nTWUX1ZPC', 'display_url': 'pic.twitter.com/2nTWUX1ZPC', 'expanded_url': 'https://twitter.com/ANI/status/1254253453506949120/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}"
69,1254252643586912260,2020-04-26 03:35:07,"#WATCH COVID19 has taught us a lesson that the time has now come to be self-reliant...In India, when we're looking at becoming a regional power, we'll have to support others&amp;not be dependent on support. It becomes important we support Make in India: CDS General Bipin Rawat https://t.co/BI91RZPHcJ",https://t.co/BI91RZPHcJ,"{'hashtags': [{'text': 'WATCH', 'indices': [0, 6]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254251493655367682, 'id_str': '1254251493655367682', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1254251493655367682/img/rhWZ3DcmMTrzwq_h.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1254251493655367682/img/rhWZ3DcmMTrzwq_h.jpg', 'url': 'https://t.co/BI91RZPHcJ', 'display_url': 'pic.twitter.com/BI91RZPHcJ', 'expanded_url': 'https://twitter.com/ANI/status/1254252643586912260/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}"
70,1254250421725663232,2020-04-26 03:26:18,"In India,when we're looking at becoming a regional power,we'll have to support others&amp;not be dependent on others. It becomes important we support Make in India&amp;ensure that whatever (weapon systems) we're importing,gradually we're getting it through Make in India:CDS General Rawat https://t.co/nJ3fFyrxSN",https://t.co/nJ3fFyrxSN,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254250409406816256, 'id_str': '1254250409406816256', 'indices': [289, 312], 'media_url': 'http://pbs.twimg.com/media/EWf-GiAU4AAg8iE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf-GiAU4AAg8iE.jpg', 'url': 'https://t.co/nJ3fFyrxSN', 'display_url': 'pic.twitter.com/nJ3fFyrxSN', 'expanded_url': 'https://twitter.com/ANI/status/1254250421725663232/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
71,1254249478690951170,2020-04-26 03:22:33,"We're capable of undertaking any operational task assigned to us:  Chief of Defence Staff General Bipin Rawat
#COVID19 https://t.co/jUORVEBtqg",https://t.co/jUORVEBtqg,"{'hashtags': [{'text': 'COVID19', 'indices': [110, 118]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jUORVEBtqg', 'expanded_url': 'https://twitter.com/ANI/status/1254249375892672512', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [119, 142]}]}"
72,1254249375892672512,2020-04-26 03:22:08,"Whatever budget has been given to us, we must spend it pragmatically avoiding any wasteful expenditure. We don’t see any major drop in our operational preparedness as far as the three services are concerned: Chief of Defence Staff General Bipin Rawat https://t.co/vmANEVw6G3",https://t.co/vmANEVw6G3,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254249338793914368, 'id_str': '1254249338793914368', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/EWf9INqUcAATUV0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf9INqUcAATUV0.jpg', 'url': 'https://t.co/vmANEVw6G3', 'display_url': 'pic.twitter.com/vmANEVw6G3', 'expanded_url': 'https://twitter.com/ANI/status/1254249375892672512/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
73,1254248759309066240,2020-04-26 03:19:41,COVID19 has taught us a lesson that the time has now come to be self-reliant: Chief of Defence Staff General Bipin Rawat https://t.co/MG4W3BO6Kd,https://t.co/MG4W3BO6Kd,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MG4W3BO6Kd', 'expanded_url': 'https://twitter.com/ANI/status/1254248214376693763', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [121, 144]}]}"
74,1254248585752961024,2020-04-26 03:19:00,"We in the defence services have been importing our weapons,equipment&amp; ammunition from abroad. But I think, if we can give this challenge to the industry,to our own research&amp;dev orgs, I think we can start manufacturing our own ammunitions etc in the country:CDS General Bipin Rawat https://t.co/8WqF0i6hoy",https://t.co/8WqF0i6hoy,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254248564181495808, 'id_str': '1254248564181495808', 'indices': [289, 312], 'media_url': 'http://pbs.twimg.com/media/EWf8bIAU8AAa3ih.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf8bIAU8AAa3ih.jpg', 'url': 'https://t.co/8WqF0i6hoy', 'display_url': 'pic.twitter.com/8WqF0i6hoy', 'expanded_url': 'https://twitter.com/ANI/status/1254248585752961024/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
75,1254248214376693763,2020-04-26 03:17:31,The scientists &amp; other agencies involved in medical research have come up with innovative ideas to produce medical equipment in the country which we were so far importing to help us tide over COVID19. This has been amazing: Chief of Defence Staff General Bipin Rawat https://t.co/ry5tzNm87Y,https://t.co/ry5tzNm87Y,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254248161482117120, 'id_str': '1254248161482117120', 'indices': [271, 294], 'media_url': 'http://pbs.twimg.com/media/EWf8Dr1UEAA3WTG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf8Dr1UEAA3WTG.jpg', 'url': 'https://t.co/ry5tzNm87Y', 'display_url': 'pic.twitter.com/ry5tzNm87Y', 'expanded_url': 'https://twitter.com/ANI/status/1254248214376693763/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
76,1254245789372764160,2020-04-26 03:07:53,"I am very happy to inform you that all our people have downloaded the Aarogya Setu application and should anyone get affected, we would be able to pick that up very soon. We would be able to ensure that the spread does not happen: Chief Of Defence Staff Gen Bipin Rawat on COVID19 https://t.co/ROSbdoTA2Q",https://t.co/ROSbdoTA2Q,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254245751976153088, 'id_str': '1254245751976153088', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EWf53buU0AAj2zM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf53buU0AAj2zM.jpg', 'url': 'https://t.co/ROSbdoTA2Q', 'display_url': 'pic.twitter.com/ROSbdoTA2Q', 'expanded_url': 'https://twitter.com/ANI/status/1254245789372764160/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
77,1254245088869453825,2020-04-26 03:05:06,COVID-19 has affected the three services in a very limited number. I would say that this is the discipline and patience which has helped us in preventing the spread of the menace: Chief of Defence Staff General Bipin Rawat https://t.co/fjVtkEVqQj,https://t.co/fjVtkEVqQj,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254245010741944320, 'id_str': '1254245010741944320', 'indices': [223, 246], 'media_url': 'http://pbs.twimg.com/media/EWf5MSaUYAA9Bu-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf5MSaUYAA9Bu-.jpg', 'url': 'https://t.co/fjVtkEVqQj', 'display_url': 'pic.twitter.com/fjVtkEVqQj', 'expanded_url': 'https://twitter.com/ANI/status/1254245088869453825/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
78,1254244726972317703,2020-04-26 03:03:40,This is a time when certain directions have been issued which we have to adhere if we want to fight the menace of COVID19. Patience and discipline will help us overcome this problem of COVID19: Chief of Defence Staff General Bipin Rawat to ANI https://t.co/Ko6VmiRZyZ,https://t.co/Ko6VmiRZyZ,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ko6VmiRZyZ', 'expanded_url': 'https://twitter.com/ANI/status/1254243850018750469', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [244, 267]}]}"
79,1254243850018750469,2020-04-26 03:00:11,"As armed forces, we understand our responsibility in the fight against COVID19. We've to make sure that we remain safe because if our soldiers, sailors &amp; airmen get affected by this virus, how're we going to support our people: Chief of Defence Staff General Bipin Rawat to ANI https://t.co/jneFFNETYR",https://t.co/jneFFNETYR,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254243444853108737, 'id_str': '1254243444853108737', 'indices': [282, 305], 'media_url': 'http://pbs.twimg.com/media/EWf3xJBU8AE9S2A.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWf3xJBU8AE9S2A.jpg', 'url': 'https://t.co/jneFFNETYR', 'display_url': 'pic.twitter.com/jneFFNETYR', 'expanded_url': 'https://twitter.com/ANI/status/1254243850018750469/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
80,1254242957609164802,2020-04-26 02:56:38,"RT @ANINewsUP: Varanasi ghats look deserted on the occasion of 'Akshaya Tritiya', amid lockdown to prevent the spread of Coronavirus https:…",https:…,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ANINewsUP', 'name': 'ANI UP', 'id': 706709499856334848, 'id_str': '706709499856334848', 'indices': [3, 13]}], 'urls': []}"
81,1254241347818516480,2020-04-26 02:50:14,"RT @ANINewsUP: Kanpur's Kuli Bazaar area has been declared COVID19 'Red Zone', movement of people in the area is restricted, with exemption…",exemption…,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ANINewsUP', 'name': 'ANI UP', 'id': 706709499856334848, 'id_str': '706709499856334848', 'indices': [3, 13]}], 'urls': []}"
82,1254238768925536256,2020-04-26 02:39:59,RT @ANINewsUP: 12 railway coaches converted into isolation ward for the COVID19 patients at Moradabad railway station https://t.co/Jh4xDxUq…,https://t.co/Jh4xDxUq…,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ANINewsUP', 'name': 'ANI UP', 'id': 706709499856334848, 'id_str': '706709499856334848', 'indices': [3, 13]}], 'urls': []}"
83,1254234287966056449,2020-04-26 02:22:11,"RT @ANINewsUP: Very few devotees take holy dip in Triveni Sangam in Prayagraj on the occasion of 'Akshaya Tritiya', amid lockdown to preven…",preven…,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ANINewsUP', 'name': 'ANI UP', 'id': 706709499856334848, 'id_str': '706709499856334848', 'indices': [3, 13]}], 'urls': []}"
84,1254232478543380481,2020-04-26 02:15:00,"The total number of positive cases in Odisha stands at 103 including 68 active cases, 34 cured/recovered, 1 death: Odisha Health Department",Department,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
